Tabelle 1
country_code;country_name;country_group;question_id;cross_year_id;question;dimension;indicator;response;decision;awarded_score;max_score;explanation;
SK;Slovakia;eu27;PT9;PT9;"Does the national portal offer a mechanism for users to provide feedback on specific datasets, such as a 'feedback button' or a comment/discussion section under the dataset?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";portal_dimension;portal_features;yes;confirm;10;10;yes, comments are available for registered users, https://data.slovensko.sk/datasety/5f06473c-f69f-4ad1-ad55-34a13d96e9c6/komentare;
SK;Slovakia;eu27;PT10;PT10;"Does the national portal provide a mechanism for users to rate datasets?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";portal_dimension;portal_features;yes;confirm;10;10;yes, registered users can like dataset https://data.slovensko.sk/datasety;
SK;Slovakia;eu27;PT11;PT11;"Does the national portal enable users to find information and news on relevant open data topics in the country?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";portal_dimension;portal_features;yes;complement;10;10;"2025:
News are available on methodology portal - activity tracking  - https://slovak-egov.atlassian.net/wiki/spaces/opendata/overview?homepageId=20054027
2024:
news are available on methodology portal - activity tracking https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=67152309";
SK;Slovakia;eu27;PT12;PT12;"Does the national portal offer the possibility for users to receive notifications when new datasets are available on the national portal (RSS, ATOM feeds, email notifications etc.)?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";portal_dimension;portal_features;yes;confirm;10;10;no;
SK;Slovakia;eu27;PT13;PT13;"Does the national portal enable users to request datasets, such as through a ""request data"" button? 

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";portal_dimension;portal_features;yes;confirm;10;10;https://data.slovensko.sk/podnet;
SK;Slovakia;eu27;PT14;PT14;"Are requests for datasets and their progress status presented in a transparent manner on the national portal? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";portal_dimension;portal_features;yes;complement;10;10;"2025:
https://data.slovensko.sk/podnet
2024:
https://wiki.vicepremier.gov.sk/pages/viewpage.action?pageId=146573741 - this was ""old"" list of requests, requests have been moved to second link - https://data.slovensko.sk/podnet";
SK;Slovakia;eu27;PT15;PT15;"Does the team monitor the extent to which requests (either via the portal or otherwise) result in the publication of the requested data?

For Explanation:
* If yes, please describe how this monitoring is conducted.";portal_dimension;portal_features;yes;complement;10;10;"2025:
yes, it is evaluated in Open Data impact report https://slovak-egov.atlassian.net/wiki/spaces/opendata/pages/20055094/1.+spr+va+o+dopade+otvoren+ch+d+t+na+vybran+oblasti+spolo+nosti?preview=/20055094/20061605/report_2024_final.pdf page 16
2024:
yes, it is evaluated in Open Data impact report https://wiki.vicepremier.gov.sk/download/attachments/155321117/report_2024.docx?version=2&modificationDate=1717071179307&api=v2 page 15";
SK;Slovakia;eu27;PT16;PT16;"Does the national portal offer a mechanism for users to exchange with others, such as a discussion forum?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";portal_dimension;portal_features;yes;change;10;10;There is posibility of discusion and comments on methodology portal https://slovak-egov.atlassian.net/wiki/spaces/opendata/overview?homepageId=20054027 Any user can register and comment, example of comments is here: https://slovak-egov.atlassian.net/wiki/spaces/opendata/pages/20055296/15.+Podpora+a+kolenia;
SK;Slovakia;eu27;PT17;PT17;"Does the national portal showcase reuse cases, such as in a designated section of the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";portal_dimension;portal_features;yes;confirm;10;10;https://data.slovensko.sk/aplikacia;
SK;Slovakia;eu27;PT18;PT18;"Does the national portal reference the datasets that the showcased reuse cases are based on (i.e. there is a link between the reuse case in the showcase and the underlying dataset on the portal)?

For Explanation:
* If yes, please provide the URL to this feature/to an example documenting this feature.";portal_dimension;portal_features;yes;confirm;10;10;"https://data.slovensko.sk/aplikacia/9e6007ea-bcec-474a-be3c-9bfd265f0f15 ""Používaný dataset""";
SK;Slovakia;eu27;PT19;PT19;"Does the national portal provide the possibility for users to submit their own reuse cases?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";portal_dimension;portal_features;yes;confirm;10;10;yes, registered users can submit reuse cases ;
SK;Slovakia;eu27;PT20;PT20;"Does the national portal offer a preview function for tabular data?

For Explanation:
* If yes, please provide the URL to an example documenting this feature.";portal_dimension;portal_features;no;confirm;0;10;no;
SK;Slovakia;eu27;PT21;PT21;"Does the national portal offer a preview function for geospatial data?

For Explanation:
* If yes, please provide the URL to an example documenting this feature.";portal_dimension;portal_features;no;confirm;0;10;;
SK;Slovakia;eu27;PT22;PT22;"Do you promote high-value datasets on your national portal (e.g. use filtering features for reusers to easily find such datasets, use editorial features to promote the datasets, etc.))?

For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";portal_dimension;portal_features;yes;confirm;20;20;HVD datasets are easy to find with filtering dataset type: Dataset s vysokou hodnotou (HVD);
SK;Slovakia;eu27;PT23;PT23;"Do you monitor the portal's traffic (e.g. in terms of number of unique visitors, visitor profiles, percentage of machine traffic, number of downloads according to the number of datasets etc.)? 

For Explanation:
* If yes, which tool(s) do you use?";portal_dimension;portal_usage;yes;complement;20;20;"2025:
yes, Matomo tool
2024:
Google Analytics until 2024, then Matomo";
SK;Slovakia;eu27;PT24;PT24;"Do you run analytics on API usage?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal";portal_dimension;portal_usage;yes;complement;20;20;"2025:
National open data portal does not run analytics on API usage, but open data portals of other public bodies does. https://opendata.financnasprava.sk/opendata/category/170-statistiky-opendatafs (Financial Administration) We use this data in 1st report on Open Data Impact  (https://slovak-egov.atlassian.net/wiki/spaces/opendata/pages/20055094/1.+spr+va+o+dopade+otvoren+ch+d+t+na+vybran+oblasti+spolo+nosti?preview=/20055094/20061605/report_2024_final.pdf, page 9) Analytics on API usage was not in scope of project OpenData 2.0. It was not considered to be essential for the portal, however in the future it may be added. 
2024:
National open data portal does not run analytics on API usage, but open data portals of other public bodies does. https://opendata.financnasprava.sk/opendata/category/170-statistiky-opendatafs (Financial Administration) We use this data in 1st report on Open Data Impact (https://wiki.vicepremier.gov.sk/download/attachments/155321117/report_2024_final.pdf?version=1&modificationDate=1721392976577&api=v2, page 9,10)";
SK;Slovakia;eu27;PT25;PT25;"Besides monitoring portal traffic, do you perform any further activities to better understand the behaviour and needs of users of your portal (e.g. web analytics, surveys, or analysis of social media feeds)?

For Explanation:
* If yes, please (1) specify the activities and explain (2) how they help you understand user needs";portal_dimension;portal_usage;yes;complement;20;20;"2025:
Survey for selected academia, NGOs and companies as part of Open Data impact report. There was question what might help them when working with open data. From 12/2024, survey for portal users is available in portal header: ""Zúčastnite sa prieskumu používateľov portálu a pomôžte nám zlepšovať otvorené dáta na Slovensku.""
2024:
Questionairre for selected academia, NGOs and companies as part of Open Data impact report. There was question what might help them when working with open data.";
